userName,score,content
A Google user,5,is it so useful
A Google user,5,Super helpful app to freshen my mind and reignite my passion for coding!
A Google user,5,great learning app
A Google user,3,it was an nice application for learn coding but when I download it shows the virus 🦠🦟 in the application
A Google user,4,"As a scratch noob, this app was very helpful with it's Duolingo like coding tutorials."
A Google user,2,"After completing a level, when sparks is being calculated, it shows a false error message regarding no internet connection even when the internet connection is up and running. Because of this error we have to complete the same level again, which is quite frustrating and time consuming."
A Google user,5,Beautiful
A Google user,3,it's very easy to use and helps you go through everything you have learned so you can't forget them
A Google user,5,"I like this app because it teaches you to code in simple English . A beginner easily understands and remembers the exercises done after each lesson and also because the exercises or practices are in line with the topics you just covered. I've been looking for an app to learn, and this is helpful compared to others I have tried as a beginner."
A Google user,5,"I went through 10 apps before I found this one, totally worth it! Thank you From someone that knows absolutely nothing, this app is so straightforward and its even in a dark mode! Great"
A Google user,5,so far its been helping a beginner like me understand the concepts of starting how to code
A Google user,5,best
A Google user,5,Great way of learning.
A Google user,5,It's a very good app and as a beginner I've known so much in a short time . Unfortunately I don't know how to cancel my subscription
A Google user,5,it was amazing to learn from this app. It's kinda easy to learn from this app .
A Google user,5,it makes coding very easy and fun to learn and understand better. thank you 👍
A Google user,5,This app will teach you morethan any tutor can teach you about programing its amazin 10/10
A Google user,4,hi hi
A Google user,5,I think it is the best app for youngest to run and code programming language
A Google user,5,this app is awesome
A Google user,5,Phenomenal simple app that has inspired me to dive deeper into coding. Interactive and enjoyable learning experience. Thanks! 💕 Brilliant coders who made this app!
A Google user,5,very helpful
A Google user,5,An easy to understand entry to the world of coding.
A Google user,5,Very fun and easy way to start learning code!!
A Google user,5,Very nice 👌
A Google user,5,easy to understand
A Google user,5,EASY AND INTERESTING
A Google user,5,it's a very good app it can teaches you to become professionals on technology's so everyone who want's to download the mimo app it can help you get to your goals
A Google user,5,"one stop solution for learning html or full stack developer, literally they spend time on making the user understand the concept, it shows the same problems with solutions again and again so the user could fully understand it , even the school kids can learn from it , very helpful 🙏"
A Google user,3,"Come on, do I really need to pay to unlock the full course lesson???!!!??!?!!"
A Google user,4,it cool for starting your own app
A Google user,2,"First impressions are REALLY good, but after 10 minutes I slowly started hating it, even when I chose the highest level it started teaching me beginners stuff, so I thought ""eh I'll just the playground"", it started of good but it started getting unusable. The main problem for me is the indentation and it's really frustrating. It's definitely not worth so much paying for."
A Google user,5,This app is awesome for coding for beginners
A Google user,5,"While this decision may be considered rash since I just started, the entire experience is a lovely one. I just love having to open my phones, to learn a language on Duolingo and how to code on Mimo. it's like I don't have to go to Instagram or TikTok anymore. Thank you, Mimo."
A Google user,5,best gamified learning
A Google user,3,"Mimo is great for learning to code, but it could be even better with a few additions. Advanced courses in areas like machine learning and cybersecurity would help users gain deeper knowledge. Real-world projects would provide practical experience, while personalized learning paths ensure a tailored learning journey. Instant feedback on strengths and weaknesses would help learners improve more effectively. These additions would make Mimo even more valuable for future developers."
A Google user,5,a very nice app.
A Google user,5,its been a fun way to learn to code
A Google user,5,very helpful
A Google user,5,I think it's a best app for learning that I ever seen
A Google user,5,cool app
A Google user,5,"I highly recommend Mimo as it's incredibly easy to use, interactive, and very user-friendly. I've noticed some negative feedback, but I believe that's often due to people expecting everything for free. The developers behind Mimo deserve support to maintain and improve the app. Mimo offers three plans: a free basic plan, the Pro plan, and the Max plan. The Max plan is the top-tier premium option, providing access to everything you might need. It's well worth it for the features and value it offer"
