userName,score,content,cleaned_text,sentiment,sentiment_encoded,tokenized
A Google user,5,These is a really really next level app for learn coding and it very intresting too. Hence I preferred these app for beginners who wants to learn coding.,really really next level app learn coding intresting hence preferred app beginners wants learn coding,Neutral,0,"[11, 11, 202, 112, 1, 4, 3, 1620, 1621, 1622, 1, 17, 257, 4, 3]"
A Google user,5,it's good,good,Positive,1,[2]
A Google user,5,Its really good if you really want to learn. But ill enjoy it more if it was completly free,really good really want learn ill enjoy completly free,Positive,1,"[11, 2, 11, 28, 4, 1123, 234, 2956, 19]"
A Google user,3,learning is quite nice it gives u a sense of idea and gives good information 😜😜,learning quite nice gives u sense idea gives good information,Positive,1,"[5, 158, 12, 140, 95, 504, 296, 140, 2, 337]"
A Google user,1,"When I finished ""conditional statements"" section in Python, next section should be ""Loops"", but it jump into ""Error and Exceptions"" section instead (when use portal), when I realize it, I already finished several part of this section, so when I want to ""Practice"", I should practice with section that I haven't learned yet, it so frustrating",finished conditional statements section python next section loops jump error exceptions section instead use portal realize already finished several part section want practice practice section learned yet frustrating,Negative,-1,"[583, 2957, 2958, 283, 31, 202, 283, 2959, 781, 371, 2960, 283, 244, 18, 2961, 1133, 103, 583, 871, 348, 283, 28, 51, 51, 283, 100, 191, 307]"
A Google user,5,"I did the free version of MiMo and was hooked. I've done coding in the past as a web designer, but this was fun, challenging, and refreshing. I'm 2 months into pro, on a +60 day streak, and I'm really enjoying it. This has been a great tool. I can only hope it will help build my qualifications and that people will view my work in this app as reputable.",free version mimo hooked done coding past web designer fun challenging refreshing 2 months pro 60 day streak really enjoying great tool hope help build qualifications people view work app reputable,Positive,1,"[19, 64, 10, 920, 267, 3, 423, 79, 2962, 13, 773, 597, 168, 429, 56, 457, 86, 153, 11, 136, 6, 213, 119, 65, 406, 2963, 105, 1623, 88, 1, 2964]"
A Google user,5,useful & can understand easily,useful understand easily,Positive,1,"[47, 20, 125]"
A Google user,5,"I really enjoyed learning in your app, but can I please ask you to add Russian language, please add Russian language",really enjoyed learning app please ask add russian language please add russian language,Positive,1,"[11, 326, 5, 1, 45, 629, 54, 1174, 44, 45, 54, 1174, 44]"
A Google user,5,"It is a nice app, but when i try to type the codes sometimes the typing goes to onther positions in the inspect where i do not want to type the code there, May you fix that problem but i really appreicate the great work of the app",nice app try type codes sometimes typing goes onther positions inspect want type code may fix problem really appreicate great work app,Positive,1,"[12, 1, 58, 219, 201, 353, 386, 1171, 2965, 2966, 2967, 28, 219, 14, 295, 237, 162, 11, 2968, 6, 88, 1]"
A Google user,5,"It's very user friendly, I used it for 20 minutes and I understand some of the basics of JavaScript.",user friendly used 20 minutes understand basics javascript,Positive,1,"[62, 55, 134, 505, 205, 20, 71, 235]"
A Google user,5,"After coming back to this app, it has gotten better.",coming back app gotten better,Positive,1,"[825, 137, 1, 915, 49]"
A Google user,5,VERA LEVEL APP FOR AI,vera level app ai,Neutral,0,"[2969, 112, 1, 247]"
A Google user,5,good man I love it,good man love,Positive,1,"[2, 678, 15]"
A Google user,3,You can't learn anything from this app! It worked fine on the first day then the second it says everything i do is wrong even when i straight up use the solution and according to the ai tutor the code is correct but not to the app according to it there is something wrong. PLEASE fix this issue so i can learn. Till then 3 stars,learn anything app worked fine first day second says everything wrong even straight use solution according ai tutor code correct app according something wrong please fix issue learn till 3 stars,Neutral,0,"[4, 198, 1, 1089, 572, 84, 86, 484, 350, 142, 196, 33, 682, 18, 570, 1175, 247, 576, 14, 339, 1, 1175, 109, 196, 45, 237, 389, 4, 388, 203, 146]"
A Google user,3,good 😊💯😊💯😊💯💯💯😊😊💯💯💯💯,good,Positive,1,[2]
A Google user,5,so useful. Great job!,useful great job,Positive,1,"[47, 6, 223]"
A Google user,5,I'm learning alot,learning alot,Neutral,0,"[5, 177]"
A Google user,5,good apps,good apps,Positive,1,"[2, 91]"
A Google user,2,nice,nice,Positive,1,[12]
A Google user,5,"it is easy, just like a game for me ~~)",easy like game,Positive,1,"[7, 9, 68]"
A Google user,5,"very good. highly recommended. only one problem though. I'm broke and can't get premium. I think that learning should never have a price added to it. though, I do understand that the developers have to make money, I still think that there shouldn't be a premium option. (just saying, the premium doesn't cost much, it's just that I'm not able to spend money online)",good highly recommended one problem though broke get premium think learning never price added though understand developers make money still think premium option saying premium cost much able spend money online,Negative,-1,"[2, 120, 199, 25, 162, 184, 789, 27, 183, 67, 5, 240, 419, 709, 184, 20, 155, 46, 117, 75, 67, 183, 156, 458, 183, 566, 26, 174, 440, 117, 564]"
A Google user,1,"Generally,I like the app. Why the one star review? Because companies keep getting away with these pricing schemes hoping that you won't notice some detail and then taking your money. I was offered PRO for half off of the year (limited time only, naturally), not realizing that MAX and PRO were different. PRO is just worse MAX and infinitely more expensive than basic (which is free). PRO doesn't need to exist as it doesn't offer anything over basic other than an IDE which I can get for free.1 star",generally like app one star review companies keep getting away pricing schemes hoping notice detail taking money offered pro half year limited time naturally realizing max pro different pro worse max infinitely expensive basic free pro need exist offer anything basic ide get free 1 star,Positive,1,"[1087, 9, 1, 25, 243, 331, 1605, 143, 220, 540, 942, 2970, 758, 1624, 691, 382, 117, 1598, 56, 444, 166, 401, 36, 1516, 1625, 116, 56, 210, 56, 1170, 116, 2971, 268, 87, 19, 56, 59, 2972, 468, 198, 87, 893, 27, 19, 151, 243]"
A Google user,5,Its an good app for beginners,good app beginners,Positive,1,"[2, 1, 17]"
A Google user,5,"love this app❤️ it is so cool😎, it makes things easier and less complicating and it's better than teachers",love app cool makes things easier less complicating better teachers,Positive,1,"[15, 1, 57, 38, 93, 172, 319, 2973, 49, 1280]"
A Google user,5,amazing 👏 I'm loving it so much it has detailed descriptions easy to understand 😀,amazing loving much detailed descriptions easy understand,Positive,1,"[22, 190, 26, 628, 1626, 7, 20]"
A Google user,5,"This is an incredible app, it makes learning coding sooo easy, I've always wanted to learn how to code but I couldn't find out how but now I have this amazing app! I love it if you know absolutely NOTHING about coding, like me but want to learn, then get this app you'll learn how to code! Download this rn",incredible app makes learning coding sooo easy always wanted learn code find amazing app love know absolutely nothing coding like want learn get app learn code download rn,Positive,1,"[347, 1, 38, 5, 3, 1176, 7, 279, 206, 4, 14, 145, 22, 1, 15, 39, 250, 181, 3, 9, 28, 4, 27, 1, 4, 14, 211, 2974]"
A Google user,5,Thank You for this app!,thank app,Positive,1,"[60, 1]"
A Google user,5,it's really fun learning through this app,really fun learning app,Positive,1,"[11, 13, 5, 1]"
A Google user,5,I am literally learning at a comfortable pace. This is something I am willing to share with everyone. It's definitely a platform that I would recommend anyone willing to self learn coding to put into consideration.,literally learning comfortable pace something willing share everyone definitely platform would recommend anyone willing self learn coding put consideration,Positive,1,"[277, 5, 869, 342, 109, 528, 1627, 179, 108, 114, 34, 37, 164, 528, 433, 4, 3, 286, 2975]"
A Google user,3,nice,nice,Positive,1,[12]
A Google user,5,"I love this app, It teaches me to learn coding and proggraming faster! I I'm literally flexing my coding in my school. Maybe it would more better if there is a comment section on playgrounds, but it's still a great app.",love app teaches learn coding proggraming faster literally flexing coding school maybe would better comment section playgrounds still great app,Positive,1,"[15, 1, 107, 4, 3, 2976, 533, 277, 2977, 3, 238, 285, 34, 49, 884, 283, 2978, 75, 6, 1]"
A Google user,5,it's super great,super great,Positive,1,"[73, 6]"
A Google user,5,good,good,Positive,1,[2]
A Google user,5,This will help to create a game,help create game,Positive,1,"[65, 231, 68]"
A Google user,5,I think this app was too amazing bcz of that I learned coding well and it's free of cost so I recommended to use this app geart work developers,think app amazing bcz learned coding well free cost recommended use app geart work developers,Positive,1,"[67, 1, 22, 2979, 100, 3, 61, 19, 566, 199, 18, 1, 2980, 88, 155]"
A Google user,4,"Courses are fast paced, simple and very clarifying. The UI could be more minimalistic with easier navigation. The dark mode scheme could be more eye-pleasing but the quality of this app is over the charts. Loved using this app to learn code and still do. Thanks",courses fast paced simple clarifying ui could minimalistic easier navigation dark mode scheme could eye pleasing quality app charts loved using app learn code still thanks,Positive,1,"[187, 148, 668, 30, 2981, 262, 81, 2982, 172, 2983, 1144, 784, 2984, 81, 2985, 2986, 1628, 1, 2987, 399, 50, 1, 4, 14, 75, 77]"
A Google user,2,This is very good app to learn coding,good app learn coding,Positive,1,"[2, 1, 4, 3]"
A Google user,5,Great app,great app,Positive,1,"[6, 1]"
A Google user,5,"print ""Hallo world""...the application is very user friendly,easy to learn and overall just exectutable",print hallo world application user friendly easy learn overall exectutable,Positive,1,"[421, 2988, 193, 35, 62, 55, 7, 4, 175, 2989]"
A Google user,5,Very good app!,good app,Positive,1,"[2, 1]"
A Google user,5,"Best app for learning programming if your serious about it and it's cheaper than all the other apps out there, I would definitely recommend",best app learning programming serious cheaper apps would definitely recommend,Positive,1,"[8, 1, 5, 23, 573, 2990, 91, 34, 108, 37]"
A Google user,5,good,good,Positive,1,[2]
A Google user,5,wow this app is amzing,wow app amzing,Positive,1,"[204, 1, 2991]"
A Google user,5,good,good,Positive,1,[2]
A Google user,3,Seriously bugged. It keeps letting me do the te same level again and again.,seriously bugged keeps letting te level,Negative,-1,"[932, 1042, 378, 868, 1402, 112]"
A Google user,5,this is nice but this is not free,nice free,Positive,1,"[12, 19]"
A Google user,1,je n'arrive pas à changer de langue,je n arrive pas à changer de langue,Neutral,0,"[1104, 515, 2992, 1466, 707, 1215, 292, 2993]"
A Google user,4,best,best,Positive,1,[8]
A Google user,5,Is it free?,free,Positive,1,[19]
A Google user,5,very enjoyable,enjoyable,Positive,1,[253]
A Google user,5,THIS IS TOO GOOD,good,Positive,1,[2]
A Google user,5,Interesting,interesting,Positive,1,[80]
A Google user,5,best code learning app,best code learning app,Positive,1,"[8, 14, 5, 1]"
A Google user,5,"Love this! Simple, cool!",love simple cool,Positive,1,"[15, 30, 57]"
A Google user,5,very educative app for anyone who wants to learn coding or web development.,educative app anyone wants learn coding web development,Neutral,0,"[280, 1, 164, 257, 4, 3, 79, 165]"
